model,dataset,n,temp,n_graded,n_skipped,k,pass_at_k
$USER_HOME/Qwen32B-Qwen1.7B/checkpoints/enrich_K3_math_hard_s123/ckpt_best,math_eval.jsonl,64,0.8,100,0,16,0.566814
$USER_HOME/Qwen32B-Qwen1.7B/checkpoints/enrich_K3_math_hard_s123/ckpt_best,math_eval.jsonl,64,0.8,100,0,32,0.617118
$USER_HOME/Qwen32B-Qwen1.7B/checkpoints/enrich_K3_math_hard_s123/ckpt_best,math_eval.jsonl,64,0.8,100,0,64,0.670000
$USER_HOME/Qwen32B-Qwen1.7B/checkpoints/enrich_K3_math_hard_s123/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,1,0.655156
$USER_HOME/Qwen32B-Qwen1.7B/checkpoints/enrich_K3_math_hard_s123/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,2,0.800387
$USER_HOME/Qwen32B-Qwen1.7B/checkpoints/enrich_K3_math_hard_s123/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,4,0.884441
$USER_HOME/Qwen32B-Qwen1.7B/checkpoints/enrich_K3_math_hard_s123/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,8,0.932508
$USER_HOME/Qwen32B-Qwen1.7B/checkpoints/enrich_K3_math_hard_s123/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,16,0.959769
$USER_HOME/Qwen32B-Qwen1.7B/checkpoints/enrich_K3_math_hard_s123/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,32,0.974345
$USER_HOME/Qwen32B-Qwen1.7B/checkpoints/enrich_K3_math_hard_s123/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,64,0.990000
$USER_HOME/Qwen32B-Qwen1.7B/checkpoints/enrich_K3_math_hard_s123/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,1,0.126562
$USER_HOME/Qwen32B-Qwen1.7B/checkpoints/enrich_K3_math_hard_s123/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,2,0.167941
$USER_HOME/Qwen32B-Qwen1.7B/checkpoints/enrich_K3_math_hard_s123/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,4,0.206232
$USER_HOME/Qwen32B-Qwen1.7B/checkpoints/enrich_K3_math_hard_s123/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,8,0.241975
$USER_HOME/Qwen32B-Qwen1.7B/checkpoints/enrich_K3_math_hard_s123/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,16,0.277565
$USER_HOME/Qwen32B-Qwen1.7B/checkpoints/enrich_K3_math_hard_s123/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,32,0.312899
$USER_HOME/Qwen32B-Qwen1.7B/checkpoints/enrich_K3_math_hard_s123/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,64,0.340000
$USER_HOME/checkpoints/po_mh_prob_warm_anneal_lr1e5/ckpt_latest/,math_eval.jsonl,64,0.8,100,0,1,0.185781
$USER_HOME/checkpoints/po_mh_prob_warm_anneal_lr1e5/ckpt_latest/,math_eval.jsonl,64,0.8,100,0,2,0.247411
$USER_HOME/checkpoints/po_mh_prob_warm_anneal_lr1e5/ckpt_latest/,math_eval.jsonl,64,0.8,100,0,4,0.310898
$USER_HOME/checkpoints/po_mh_prob_warm_anneal_lr1e5/ckpt_latest/,math_eval.jsonl,64,0.8,100,0,8,0.373931
$USER_HOME/checkpoints/po_mh_prob_warm_anneal_lr1e5/ckpt_latest/,math_eval.jsonl,64,0.8,100,0,16,0.432126
$USER_HOME/checkpoints/po_mh_prob_warm_anneal_lr1e5/ckpt_latest/,math_eval.jsonl,64,0.8,100,0,32,0.478121
$USER_HOME/checkpoints/po_mh_prob_warm_anneal_lr1e5/ckpt_latest/,math_eval.jsonl,64,0.8,100,0,64,0.510000
