model,dataset,n,temp,n_graded,n_skipped,k,pass_at_k
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-5_wu20_lrmin0.1_wd0.01/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,8,0.827035
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-5_wu20_lrmin0.1_wd0.01/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,16,0.876878
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-5_wu20_lrmin0.1_wd0.01/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,32,0.915097
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-5_wu20_lrmin0.1_wd0.01/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,64,0.950000
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-5_wu20_lrmin0.1_wd0.01/ckpt_best,math_eval.jsonl,64,0.8,100,0,1,0.230781
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-5_wu20_lrmin0.1_wd0.01/ckpt_best,math_eval.jsonl,64,0.8,100,0,2,0.302168
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-5_wu20_lrmin0.1_wd0.01/ckpt_best,math_eval.jsonl,64,0.8,100,0,4,0.369165
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-5_wu20_lrmin0.1_wd0.01/ckpt_best,math_eval.jsonl,64,0.8,100,0,8,0.432701
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-5_wu20_lrmin0.1_wd0.01/ckpt_best,math_eval.jsonl,64,0.8,100,0,16,0.489354
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-5_wu20_lrmin0.1_wd0.01/ckpt_best,math_eval.jsonl,64,0.8,100,0,32,0.533066
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-5_wu20_lrmin0.1_wd0.01/ckpt_best,math_eval.jsonl,64,0.8,100,0,64,0.570000
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-5_wu10_lrmin0.1_wd0.01/ckpt_best,math_eval.jsonl,64,0.8,100,0,1,0.225469
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-5_wu10_lrmin0.1_wd0.01/ckpt_best,math_eval.jsonl,64,0.8,100,0,2,0.297312
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-5_wu10_lrmin0.1_wd0.01/ckpt_best,math_eval.jsonl,64,0.8,100,0,4,0.362421
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-5_wu10_lrmin0.1_wd0.01/ckpt_best,math_eval.jsonl,64,0.8,100,0,8,0.419896
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-5_wu10_lrmin0.1_wd0.01/ckpt_best,math_eval.jsonl,64,0.8,100,0,16,0.473118
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-5_wu10_lrmin0.1_wd0.01/ckpt_best,math_eval.jsonl,64,0.8,100,0,32,0.522674
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-5_wu10_lrmin0.1_wd0.01/ckpt_best,math_eval.jsonl,64,0.8,100,0,64,0.570000
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-5_wu20_lrmin0.1_wd0.01/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,1,0.088906
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-5_wu20_lrmin0.1_wd0.01/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,2,0.123279
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-5_wu20_lrmin0.1_wd0.01/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,4,0.153235
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-5_wu20_lrmin0.1_wd0.01/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,8,0.185488
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-5_wu20_lrmin0.1_wd0.01/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,16,0.225549
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-5_wu20_lrmin0.1_wd0.01/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,32,0.265246
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-5_wu20_lrmin0.1_wd0.01/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,64,0.290000
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-5_wu10_lrmin0.1_wd0.01/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,1,0.563281
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-5_wu10_lrmin0.1_wd0.01/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,2,0.683447
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-5_wu10_lrmin0.1_wd0.01/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,4,0.760900
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-5_wu10_lrmin0.1_wd0.01/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,8,0.822024
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-5_wu10_lrmin0.1_wd0.01/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,16,0.874107
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-5_wu10_lrmin0.1_wd0.01/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,32,0.910439
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-5_wu10_lrmin0.1_wd0.01/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,64,0.930000
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-5_wu10_lrmin0.1_wd0.01/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,1,0.079375
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-5_wu10_lrmin0.1_wd0.01/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,2,0.116255
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-5_wu10_lrmin0.1_wd0.01/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,4,0.153535
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-5_wu10_lrmin0.1_wd0.01/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,8,0.192286
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-5_wu10_lrmin0.1_wd0.01/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,16,0.236015
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-5_wu10_lrmin0.1_wd0.01/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,32,0.280315
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-5_wu10_lrmin0.1_wd0.01/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,64,0.320000
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-5_wu5_lrmin0.1_wd0.01/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,1,0.547344
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-5_wu5_lrmin0.1_wd0.01/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,2,0.664013
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-5_wu5_lrmin0.1_wd0.01/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,4,0.742242
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-5_wu5_lrmin0.1_wd0.01/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,8,0.804252
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-5_wu5_lrmin0.1_wd0.01/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,16,0.860600
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-5_wu5_lrmin0.1_wd0.01/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,32,0.908090
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-5_wu5_lrmin0.1_wd0.01/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,64,0.940000
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-5_wu5_lrmin0.1_wd0.01/ckpt_best,math_eval.jsonl,64,0.8,100,0,1,0.225625
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-5_wu5_lrmin0.1_wd0.01/ckpt_best,math_eval.jsonl,64,0.8,100,0,2,0.299122
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-5_wu5_lrmin0.1_wd0.01/ckpt_best,math_eval.jsonl,64,0.8,100,0,4,0.364556
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-5_wu5_lrmin0.1_wd0.01/ckpt_best,math_eval.jsonl,64,0.8,100,0,8,0.422327
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-5_wu5_lrmin0.1_wd0.01/ckpt_best,math_eval.jsonl,64,0.8,100,0,16,0.477386
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-5_wu5_lrmin0.1_wd0.01/ckpt_best,math_eval.jsonl,64,0.8,100,0,32,0.532874
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-5_wu5_lrmin0.1_wd0.01/ckpt_best,math_eval.jsonl,64,0.8,100,0,64,0.580000
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-5_wu5_lrmin0.1_wd0.01/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,1,0.087813
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-5_wu5_lrmin0.1_wd0.01/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,2,0.126047
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-5_wu5_lrmin0.1_wd0.01/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,4,0.163860
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-5_wu5_lrmin0.1_wd0.01/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,8,0.203304
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-5_wu5_lrmin0.1_wd0.01/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,16,0.246601
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-5_wu5_lrmin0.1_wd0.01/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,32,0.288953
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-5_wu5_lrmin0.1_wd0.01/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,64,0.330000
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-5_wu20_lrmin0.01_wd0.01/ckpt_best,math_eval.jsonl,64,0.8,100,0,1,0.198281
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-5_wu20_lrmin0.01_wd0.01/ckpt_best,math_eval.jsonl,64,0.8,100,0,2,0.284494
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-5_wu20_lrmin0.01_wd0.01/ckpt_best,math_eval.jsonl,64,0.8,100,0,4,0.364172
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-5_wu20_lrmin0.01_wd0.01/ckpt_best,math_eval.jsonl,64,0.8,100,0,8,0.430272
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-5_wu20_lrmin0.01_wd0.01/ckpt_best,math_eval.jsonl,64,0.8,100,0,16,0.484305
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-5_wu20_lrmin0.01_wd0.01/ckpt_best,math_eval.jsonl,64,0.8,100,0,32,0.530377
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-5_wu20_lrmin0.01_wd0.01/ckpt_best,math_eval.jsonl,64,0.8,100,0,64,0.580000
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-5_wu20_lrmin0.01_wd0.01/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,1,0.461250
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-5_wu20_lrmin0.01_wd0.01/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,2,0.611443
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-5_wu20_lrmin0.01_wd0.01/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,4,0.715027
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-5_wu20_lrmin0.01_wd0.01/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,8,0.783469
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-5_wu20_lrmin0.01_wd0.01/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,16,0.839123
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-5_wu20_lrmin0.01_wd0.01/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,32,0.889778
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-5_wu20_lrmin0.01_wd0.01/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,64,0.940000
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-5_wu20_lrmin0.01_wd0.01/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,1,0.070469
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-5_wu20_lrmin0.01_wd0.01/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,2,0.103343
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-5_wu20_lrmin0.01_wd0.01/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,4,0.134288
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-5_wu20_lrmin0.01_wd0.01/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,8,0.165963
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-5_wu20_lrmin0.01_wd0.01/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,16,0.206086
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-5_wu20_lrmin0.01_wd0.01/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,32,0.253656
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-5_wu20_lrmin0.01_wd0.01/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,64,0.290000
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_topk20_lr1e-5_wu20/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,1,0.546406
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_topk20_lr1e-5_wu20/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,2,0.670094
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_topk20_lr1e-5_wu20/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,4,0.756273
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_topk20_lr1e-5_wu20/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,8,0.825073
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_topk20_lr1e-5_wu20/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,16,0.880484
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_topk20_lr1e-5_wu20/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,32,0.920767
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_topk20_lr1e-5_wu20/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,64,0.960000
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_topk20_lr1e-5_wu20/ckpt_best,math_eval.jsonl,64,0.8,100,0,1,0.226875
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_topk20_lr1e-5_wu20/ckpt_best,math_eval.jsonl,64,0.8,100,0,2,0.305164
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_topk20_lr1e-5_wu20/ckpt_best,math_eval.jsonl,64,0.8,100,0,4,0.378874
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_topk20_lr1e-5_wu20/ckpt_best,math_eval.jsonl,64,0.8,100,0,8,0.443115
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_topk20_lr1e-5_wu20/ckpt_best,math_eval.jsonl,64,0.8,100,0,16,0.499215
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_topk20_lr1e-5_wu20/ckpt_best,math_eval.jsonl,64,0.8,100,0,32,0.547433
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_topk20_lr1e-5_wu20/ckpt_best,math_eval.jsonl,64,0.8,100,0,64,0.580000
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_topk50_lr1e-5_wu20/ckpt_best,math_eval.jsonl,64,0.8,100,0,1,0.230000
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_topk50_lr1e-5_wu20/ckpt_best,math_eval.jsonl,64,0.8,100,0,2,0.306518
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_topk50_lr1e-5_wu20/ckpt_best,math_eval.jsonl,64,0.8,100,0,4,0.374487
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_topk50_lr1e-5_wu20/ckpt_best,math_eval.jsonl,64,0.8,100,0,8,0.433361
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_topk50_lr1e-5_wu20/ckpt_best,math_eval.jsonl,64,0.8,100,0,16,0.484378
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_topk50_lr1e-5_wu20/ckpt_best,math_eval.jsonl,64,0.8,100,0,32,0.528347
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_topk50_lr1e-5_wu20/ckpt_best,math_eval.jsonl,64,0.8,100,0,64,0.560000
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_topk20_lr1e-5_wu20/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,1,0.080781
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_topk20_lr1e-5_wu20/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,2,0.117381
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_topk20_lr1e-5_wu20/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,4,0.153820
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_topk20_lr1e-5_wu20/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,8,0.192105
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_topk20_lr1e-5_wu20/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,16,0.235949
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_topk20_lr1e-5_wu20/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,32,0.278587
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_topk20_lr1e-5_wu20/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,64,0.310000
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_topk50_lr1e-5_wu20/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,1,0.548594
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_topk50_lr1e-5_wu20/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,2,0.673522
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_topk50_lr1e-5_wu20/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,4,0.757292
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_topk50_lr1e-5_wu20/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,8,0.820500
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_topk50_lr1e-5_wu20/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,16,0.875446
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_topk50_lr1e-5_wu20/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,32,0.919702
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_topk50_lr1e-5_wu20/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,64,0.950000
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_topk50_lr1e-5_wu20/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,1,0.087969
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_topk50_lr1e-5_wu20/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,2,0.125466
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_topk50_lr1e-5_wu20/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,4,0.161775
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_topk50_lr1e-5_wu20/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,8,0.198025
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_topk50_lr1e-5_wu20/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,16,0.234310
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_topk50_lr1e-5_wu20/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,32,0.268282
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_topk50_lr1e-5_wu20/ckpt_best,olympiad_eval.jsonl,64,0.8,100,0,64,0.300000
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-5_wu20_wd0.0001/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,1,0.564844
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-5_wu20_wd0.0001/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,2,0.682302
/sensei-fs-3/users/rkrishna/checkpoints/Qwen0.6B_Qwen8B/prefix_overlap/po_prob_lr1e-5_wu20_wd0.0001/ckpt_best,gsm8k_eval.jsonl,64,0.8,100,0,4,0.763373
